
contentsid,page_s,page_e,grade,main_unit,sub_unit,contents,vsm
c399862d3b9d6b76c8436e924a68c45b,26,26,中学1年,正の数・負の数,正の数・負の数の加法，減法,25. 小数の計算［改訂版 STEP演習 中学数学1 STEP A 問題25］  \n次の計算をしなさい。  \n(1) \((-5.1)+(-7.5)\) (2) \((-4.6)-(+7.1)\) (3) \((+0.5)-(-1.2)\)  \n(4) \((+5.27)+(-8.16)\) (5) \((+5.36)-(+2.47)\) (6) \((-0.2)-(-0.03)\)  \n\n解答  \n(1) \(-12.6\) (2) \(-11.7\) (3) \(+1.7\) (4) \(-2.89\) (5) \(+2.89\) (6) \(-0.17\)  \n\n(1) \((-5.1)+(-7.5)=-(5.1+7.5)\)  \n\quad\(=-12.6\)  \n\n(2) \((-4.6)-(+7.1)=(-4.6)+(-7.1)\)  \n\quad\(=-(4.6+7.1)\)  \n\quad\(=-11.7\)  \n\n(3) \((+0.5)-(-1.2)=(+0.5)+(+1.2)\)  \n\quad\(=+(0.5+1.2)\)  \n\quad\(=+1.7\)  \n\n(4) \((+5.27)+(-8.16)=-(8.16-5.27)\)  \n\quad\(=-2.89\)  \n\n(5) \((+5.36)-(+2.47)=(+5.36)+(-2.47)\)  \n\quad\(=+(5.36-2.47)\)  \n\quad\(=+2.89\)  \n\n(6) \((-0.2)-(-0.03)=(-0.2)+(+0.03)\)  \n\quad\(=-(0.2-0.03)\)  \n\quad\(=-0.17\),
c399862d3b9d6b76c8436e924a68c45b,27,28,中学1年,正の数・負の数,正の数・負の数の加法，減法,"26. 分数の計算 [改訂版 STEP演習 中学数学1 STEP A 問題26]  \n次の計算をしなさい。\n\n(1) (＋ \frac{{2}}{{7}}) − (− \frac{{1}}{{7}})  \n(2) (− \frac{{11}}{{6}}) ＋ (＋ \frac{{5}}{{6}})  \n(3) 0 − (− \frac{{5}}{{2}})  \n(4) (− \frac{{6}}{{5}}) ＋ (− \frac{{3}}{{10}})  \n(5) (− \frac{{9}}{{4}}) − (＋ \frac{{3}}{{2}})  \n(6) (＋ \frac{{2}}{{5}}) − (＋ \frac{{2}}{{3}})  \n(7) (＋ \frac{{7}}{{8}}) ＋ (− \frac{{13}}{{12}})  \n(8) (− \frac{{1}}{{2}}) − (− \frac{{8}}{{9}})  \n(9) (− \frac{{3}}{{7}}) ＋ (＋ \frac{{19}}{{6}})  \n\n解答  \n(1) ＋ \frac{{3}}{{7}}  \n(2) − 1  \n(3) ＋ \frac{{5}}{{2}}  \n(4) − \frac{{3}}{{2}}  \n(5) − \frac{{15}}{{4}}  \n(6) − \frac{{4}}{{15}}  \n(7) − \frac{{5}}{{24}}  \n(8) ＋ \frac{{7}}{{18}}  \n(9) ＋ \frac{{115}}{{42}}  \n\n(1)  \n(＋ \frac{{2}}{{7}}) − (− \frac{{1}}{{7}})  \n＝ (＋ \frac{{2}}{{7}}) ＋ (＋ \frac{{1}}{{7}})  \n＝ ＋ \frac{{3}}{{7}}  \n\n(2)  \n(− \frac{{11}}{{6}}) ＋ (＋ \frac{{5}}{{6}})  \n＝ −\bigl(\frac{{11}}{{6}}−\frac{{5}}{{6}}\bigr)  \n＝ −\frac{{6}}{{6}}  \n＝ − 1  \n\n(3)  \n0 − (− \frac{{5}}{{2}})  \n＝ 0 ＋ (＋ \frac{{5}}{{2}})  \n＝ ＋ \frac{{5}}{{2}}  \n\n(4)  \n(− \frac{{6}}{{5}}) ＋ (− \frac{{3}}{{10}})  \n＝ (− \frac{{12}}{{10}}) ＋ (− \frac{{3}}{{10}})  \n＝ −\bigl(\frac{{12}}{{10}}＋\frac{{3}}{{10}}\bigr)  \n＝ − \frac{{15}}{{10}}  \n＝ − \frac{{3}}{{2}}  \n\n(5)  \n(− \frac{{9}}{{4}}) − (＋ \frac{{3}}{{2}})  \n＝ (− \frac{{9}}{{4}}) ＋ (− \frac{{3}}{{2}})  \n＝ (− \frac{{9}}{{4}}) ＋ (− \frac{{6}}{{4}})  \n＝ −\bigl(\frac{{9}}{{4}}＋\frac{{6}}{{4}}\bigr)  \n＝ − \frac{{15}}{{4}} (6) (\,+\frac{{2}}{{5}}\,) - ( +\frac{{2}}{{3}}\, )\n    = ( +\frac{{2}}{{5}} ) + ( -\frac{{2}}{{3}} )\n    = ( +\frac{{6}}{{15}} ) + ( -\frac{{10}}{{15}} )\n    = -\bigl(\frac{{10}}{{15}} - \frac{{6}}{{15}}\bigr)\n    = -\frac{{4}}{{15}}\n\n(7) (\,+\frac{{7}}{{8}}\,) + ( -\frac{{13}}{{12}}\, )\n    = ( +\frac{{21}}{{24}} ) + ( -\frac{{26}}{{24}} )\n    = -\bigl(\frac{{26}}{{24}} - \frac{{21}}{{24}}\bigr)\n    = -\frac{{5}}{{24}}\n\n(8) (\,-\frac{{1}}{{2}}\,) - ( -\frac{{8}}{{9}}\, )\n    = ( -\frac{{1}}{{2}} ) + ( +\frac{{8}}{{9}} )\n    = ( -\frac{{9}}{{18}} ) + ( +\frac{{16}}{{18}} )\n    = +\bigl(\frac{{16}}{{18}} - \frac{{9}}{{18}}\bigr)\n    = +\frac{{7}}{{18}}\n\n(9) (\,-\frac{{3}}{{7}}\,) + ( +\frac{{19}}{{6}}\, )\n    = ( -\frac{{18}}{{42}} ) + ( +\frac{{133}}{{42}} )\n    = +\bigl(\frac{{133}}{{42}} - \frac{{18}}{{42}}\bigr)\n    = +\frac{{115}}{{42}}",
c399862d3b9d6b76c8436e924a68c45b,29,30,中学1年,正の数・負の数,正の数・負の数の加法，減法,"27. 小数, 分数の計算 [改訂版 STEP演習 中学数学1 ドリル27]  \n次の計算をしなさい。  \n(1) (+4.3)+(+1.2)  \n(2) (−0.3)+(−2.3)  \n(3) (+2.5)−(−7.1)  \n(4) (−1.06)+0  \n(5) (+2.59)+(−3.43)  \n(6) (−30.4)−(−2.28)  \n(7) ( + \frac{{1}}{{3}} ) + ( − \frac{{2}}{{3}} )  \n(8) ( − \frac{{3}}{{4}} ) − ( + \frac{{5}}{{8}} )  \n(9) ( + \frac{{10}}{{7}} ) − ( − \frac{{3}}{{14}} )  \n(10) ( + \frac{{4}}{{9}} ) − ( + \frac{{1}}{{2}} )  \n(11) ( − \frac{{1}}{{4}} ) + ( + \frac{{17}}{{6}} )  \n(12) ( − \frac{{4}}{{3}} ) − ( − \frac{{13}}{{7}} )  \n\n解答  \n(1) +5.5  \n(2) −2.6  \n(3) +9.6  \n(4) −1.06  \n(5) −0.84  \n(6) −28.12  \n(7) −\frac{{1}}{{3}}  \n(8) −\frac{{11}}{{8}}  \n(9) +\frac{{23}}{{14}}  \n(10) −\frac{{1}}{{18}}  \n(11) −\frac{{37}}{{12}}  \n(12) +\frac{{11}}{{21}}  \n\n(1) (+4.3)+(+1.2)=+(4.3+1.2)  \n =+5.5  \n\n(2) (−0.3)+(−2.3)=−(0.3+2.3)  \n =−2.6  \n\n(3) (+2.5)−(−7.1)=(+2.5)+(+7.1)  \n =+(2.5+7.1)  \n =+9.6  \n\n(4) (−1.06)+0=−1.06  \n\n(5) (+2.59)+(−3.43)=−(3.43−2.59)  \n =−0.84  \n\n(6) (−30.4)−(−2.28)=(−30.4)+(+2.28)  \n =−(30.4−2.28)  \n =−28.12  \n\n(7) ( + \frac{{1}}{{3}} ) + ( − \frac{{2}}{{3}} ) = −( \frac{{2}}{{3}} − \frac{{1}}{{3}} )  \n =−\frac{{1}}{{3}}  \n\n(8) ( − \frac{{3}}{{4}} ) − ( + \frac{{5}}{{8}} ) = ( − \frac{{3}}{{4}} ) + ( − \frac{{5}}{{8}} )  \n = ( − \frac{{6}}{{8}} ) + ( − \frac{{5}}{{8}} )  \n =−( \frac{{6}}{{8}} + \frac{{5}}{{8}} )  \n =−\frac{{11}}{{8}}  \n\n–29– (9)  \n\(\displaystyle \left(+\frac{{10}}{{7}}\right)-\left(-\frac{{3}}{{14}}\right)\n=\left(+\frac{{10}}{{7}}\right)+\left(+\frac{{3}}{{14}}\right)\)  \n\(\displaystyle =\left(+\frac{{20}}{{14}}\right)+\left(+\frac{{3}}{{14}}\right)\)  \n\(\displaystyle =+\Bigl(\frac{{20}}{{14}}+\frac{{3}}{{14}}\Bigr)\)  \n\(\displaystyle =+\frac{{23}}{{14}}\)  \n\n(10)  \n\(\displaystyle \left(+\frac{{4}}{{9}}\right)-\left(+\frac{{1}}{{2}}\right)\n=\left(+\frac{{4}}{{9}}\right)+\left(-\frac{{1}}{{2}}\right)\)  \n\(\displaystyle =\left(+\frac{{8}}{{18}}\right)+\left(-\frac{{9}}{{18}}\right)\)  \n\(\displaystyle =-\Bigl(\frac{{9}}{{18}}-\frac{{8}}{{18}}\Bigr)\)  \n\(\displaystyle =-\frac{{1}}{{18}}\)  \n\n(11)  \n\(\displaystyle \left(-\frac{{1}}{{4}}\right)+\left(-\frac{{17}}{{6}}\right)\n=\left(-\frac{{3}}{{12}}\right)+\left(-\frac{{34}}{{12}}\right)\)  \n\(\displaystyle =-\Bigl(\frac{{3}}{{12}}+\frac{{34}}{{12}}\Bigr)\)  \n\(\displaystyle =-\frac{{37}}{{12}}\)  \n\n(12)  \n\(\displaystyle \left(-\frac{{4}}{{3}}\right)-\left(-\frac{{13}}{{7}}\right)\n=\left(-\frac{{4}}{{3}}\right)+\left(+\frac{{13}}{{7}}\right)\)  \n\(\displaystyle =\left(-\frac{{28}}{{21}}\right)+\left(+\frac{{39}}{{21}}\right)\)  \n\(\displaystyle =+\Bigl(\frac{{39}}{{21}}-\frac{{28}}{{21}}\Bigr)\)  \n\(\displaystyle =+\frac{{11}}{{21}}\)",
c399862d3b9d6b76c8436e924a68c45b,31,31,中学1年,正の数・負の数,正の数・負の数の加法，減法,28. 加法と減法の混じった式[改訂版 STEP演習 中学数学1 STEP A 問題28]  \n次の式を、項を並べた式で表しなさい。  \n(1) (+5) + (−4)  \n(2) (+3) − (−9) + (−7)  \n(3) (−\frac{{1}}{{3}}) + (+\frac{{8}}{{7}}) − (−\frac{{3}}{{4}})  \n\n解答  \n(1) 5 − 4  \n(2) 3 + 9 − 7  \n(3) −\frac{{1}}{{3}} + \frac{{8}}{{7}} + \frac{{3}}{{4}},
c399862d3b9d6b76c8436e924a68c45b,32,32,中学1年,正の数・負の数,正の数・負の数の加法，減法,29. 加法と減法の混じった式 [改訂版 STEP演習 中学数学1 STEP A 問題29]  \n次の計算をしなさい。  \n(1) \(7 - 9\) (2) \(-1 + 3\) (3) \(-2 + 8 - 4\)  \n(4) \(5 - 12 + 3\) (5) \(-3 - 9 + 10 - 5\) (6) \(1 + 4 - 17 - 6\)  \n(7) \(7 - 11 + 18 - 6\) (8) \(-6 + 19 - 24 + 8\) (9) \(6 - 34 + 27 - 14\)  \n\n解答  \n(1) \(-2\) (2) \(2\) (3) \(2\) (4) \(-4\) (5) \(-7\) (6) \(-18\) (7) \(8\) (8) \(-3\) (9) \(-15\)  \n\n(1) \(7 - 9 = -2\)  \n(2) \(-1 + 3 = 2\)  \n(3) \(-2 + 8 - 4 = 2\)  \n(4) \(5 - 12 + 3 = 5 + 3 - 12\)  \n    \(= 8 - 12\)  \n    \(= -4\)  \n(5) \(-3 - 9 + 10 - 5 = 10 - 3 - 9 - 5\)  \n    \(= 10 - 17\)  \n    \(= -7\)  \n(6) \(1 + 4 - 17 - 6 = 5 - 23\)  \n    \(= -18\)  \n(7) \(7 - 11 + 18 - 6 = 7 + 18 - 11 - 6\)  \n    \(= 25 - 17\)  \n    \(= 8\)  \n(8) \(-6 + 19 - 24 + 8 = 19 + 8 - 6 - 24\)  \n    \(= 27 - 30\)  \n    \(= -3\)  \n(9) \(6 - 34 + 27 - 14 = 6 + 27 - 34 - 14\)  \n    \(= 33 - 48\)  \n    \(= -15\)  \n\n-32-,
c399862d3b9d6b76c8436e924a68c45b,33,34,中学1年,正の数・負の数,正の数・負の数の加法，減法,30. 加法と減法の混じった式［改訂版 STEP演習 中学数学1 STEP A 問題30］  \n次の計算をしなさい。  \n(1) ‐9＋（＋16）－（－7）－8  \n(2) 23＋（－19）－13－（－12）  \n(3) （－3）＋5－29－（－16）  \n(4) ‐32－（－5）＋26－（－34）  \n(5) ‐0.4－（－7.3）－2.6  \n(6) ‐3.2＋（－2.6）－（－0.5）  \n(7) \frac{{1}}{{3}}－\frac{{1}}{{2}}－\frac{{5}}{{6}}  \n(8) \frac{{3}}{{4}}＋\frac{{5}}{{3}}－\bigl(-\frac{{1}}{{12}}\bigr)  \n(9) \frac{{1}}{{2}}－\frac{{5}}{{9}}＋\bigl(-\frac{{2}}{{3}}\bigr)  \n(10) \frac{{1}}{{4}}－\frac{{3}}{{8}}－\frac{{5}}{{6}}  \n\n解答  \n(1) 6  \n(2) 3  \n(3) ‐11  \n(4) 33  \n(5) 4.3  \n(6) ‐5.3  \n(7) ‐1  \n(8) \frac{{5}}{{2}}  \n(9) ‐\frac{{13}}{{18}}  \n(10) ‐\frac{{23}}{{24}}  \n\n－33－ (1) -9+(+16)-(-7)-8 = -9+16+7-8  \n    = 6\n\n(2) 23+(-19)-13-(-12) = 23-19-13+12  \n    = 3\n\n(3) (-3)+5-29-(-16) = -3+5-29+16  \n    = -11\n\n(4) -32-(-5)+26-(-34) = -32+5+26+34  \n    = 33\n\n(5) -0.4-(-7.3)-2.6 = -0.4+7.3-2.6  \n    = 4.3\n\n(6) -3.2+(-2.6)-(-0.5) = -3.2-2.6+0.5  \n    = -5.3\n\n(7) \frac{{1}}{{3}}-\frac{{1}}{{2}}-\frac{{5}}{{6}} = \frac{{2}}{{6}}-\frac{{3}}{{6}}-\frac{{5}}{{6}}  \n    = -\frac{{6}}{{6}}  \n    = -1\n\n(8) \frac{{3}}{{4}}+\frac{{5}}{{3}}-(-\frac{{1}}{{12}}) = \frac{{3}}{{4}}+\frac{{5}}{{3}}+\frac{{1}}{{12}}  \n    = \frac{{9}}{{12}}+\frac{{20}}{{12}}+\frac{{1}}{{12}}  \n    = \frac{{30}}{{12}}  \n    = \frac{{5}}{{2}}\n\n(9) \frac{{1}}{{2}}-\frac{{5}}{{9}}+(-\frac{{2}}{{3}}) = \frac{{1}}{{2}}-\frac{{5}}{{9}}-\frac{{2}}{{3}}  \n    = \frac{{9}}{{18}}-\frac{{10}}{{18}}-\frac{{12}}{{18}}  \n    = -\frac{{13}}{{18}}\n\n(10) \frac{{1}}{{4}}-\frac{{3}}{{8}}-\frac{{5}}{{6}} = \frac{{6}}{{24}}-\frac{{9}}{{24}}-\frac{{20}}{{24}}  \n    = -\frac{{23}}{{24}},
c399862d3b9d6b76c8436e924a68c45b,35,35,中学1年,正の数・負の数,正の数・負の数の加法，減法,31. 加法と減法の混じった式[改訂版 STEP演習 中学数学1 STEP B 問題31]  \n次の計算をしなさい。  \n(1) \( -7 + (-2) - (-4) + 3 - (-6) \)  \n(2) \( 6 - (-3) + 1 + (-9) - 8 - 7 \)  \n(3) \( 4 + 3 - 10 + 1 - 9 + 12 \)  \n(4) \( 68 - (+95) - 52 + (-68) \)  \n(5) \( 41 - (-80) - 77 - (-55) + (-99) \)  \n(6) \( (-208) + (-188) + 327 + (-114) - (-92) \)  \n\n解答  \n(1) \(-4\)  \n(2) \(-14\)  \n(3) \(1\)  \n(4) \(-147\)  \n(5) \(0\)  \n(6) \(-91\)  \n\n〈詳解〉  \n(1)  \n\[\n-7 + (-2) - (-4) + 3 - (-6)\n= -7 - 2 - 4 + 3 + 6\n= -4\n\]\n\n(2)  \n\[\n6 - (-3) + 1 + (-9) - 8 - 7\n= 6 + 3 + 1 - 9 - 8 - 7\n= -14\n\]\n\n(3)  \n\[\n4 + 3 - 10 + 1 - 9 + 12\n= 1\n\]\n\n(4)  \n\[\n68 - (+95) - 52 + (-68)\n= 68 - 95 - 52 - 68\n= 68 - 68 - 95 - 52\n= -95 - 52\n= -147\n\]\n\n(5)  \n\[\n41 - (-80) - 77 - (-55) + (-99)\n= 41 + 80 - 77 + 55 - 99\n= 0\n\]\n\n(6)  \n\[\n(-208) + (-188) + 327 + (-114) - (-92)\n= -208 - 188 + 327 - 114 + 92\n= -91\n\],
c399862d3b9d6b76c8436e924a68c45b,36,36,中学1年,正の数・負の数,正の数・負の数の加法，減法,32. 加法と減法の混じった式［改訂版 STEP演習 中学数学1 STEP B 問題32］  \n次の計算をしなさい。  \n(1) \(0.28 - 3.19 - (-1.4) + (-2.1)\)  \n(2) \(-5.43 + (-3.08) - 0.45 + (+2.2)\)  \n(3) \(10.8 - 31.2 - (-5.59) + (-2.7) + 0.49\)  \n(4) \((-8.94) + (+13.5) - 3.6 - (-9) - 0.62\)  \n\n解答  \n(1) \(-3.61\)  \n(2) \(-6.76\)  \n(3) \(-17.02\)  \n(4) \(9.34\)  \n\n(1)  \n\(0.28 - 3.19 - (-1.4) + (-2.1) = 0.28 - 3.19 + 1.4 - 2.1 = -3.61\)  \n\n(2)  \n\(-5.43 + (-3.08) - 0.45 + (+2.2) = -5.43 - 3.08 - 0.45 + 2.2 = -6.76\)  \n\n(3)  \n\(10.8 - 31.2 - (-5.59) + (-2.7) + 0.49 = 10.8 - 31.2 + 5.59 - 2.7 + 0.49 = -17.02\)  \n\n(4)  \n\((-8.94) + (+13.5) - 3.6 - (-9) - 0.62 = -8.94 + 13.5 - 3.6 + 9 - 0.62 = 9.34\),
c399862d3b9d6b76c8436e924a68c45b,37,37,中学1年,正の数・負の数,正の数・負の数の加法，減法,33. 加法と減法の混じった式［改訂版 STEP演習 中学数学1 STEP B 問題33］  \n次の計算をしなさい。  \n(1) \frac{{3}}{{4}} - \frac{{3}}{{7}} + \frac{{1}}{{3}} - \frac{{5}}{{6}}  \n(2) \frac{{5}}{{6}} - \frac{{4}}{{5}} + \frac{{3}}{{4}} - \frac{{2}}{{3}} + \frac{{1}}{{2}} - 1  \n(3) -5 + \frac{{1}}{{4}} - \bigl(-\frac{{5}}{{6}}\bigr) + \frac{{3}}{{2}} - \frac{{7}}{{12}}  \n(4) \frac{{11}}{{36}} + \bigl(-\frac{{1}}{{4}}\bigr) - \bigl(-3\bigr) + \frac{{7}}{{18}} + \bigl(-\frac{{2}}{{9}}\bigr)  \n\n解答  \n(1) -\frac{{5}}{{28}}  \n(2) -\frac{{23}}{{60}}  \n(3) -3  \n(4) \frac{{29}}{{9}}  \n\n(1)  \n\frac{{3}}{{4}} - \frac{{3}}{{7}} + \frac{{1}}{{3}} - \frac{{5}}{{6}}  \n= \frac{{63}}{{84}} - \frac{{36}}{{84}} + \frac{{28}}{{84}} - \frac{{70}}{{84}}  \n= -\frac{{15}}{{84}}  \n= -\frac{{5}}{{28}}  \n\n(2)  \n\frac{{5}}{{6}} - \frac{{4}}{{5}} + \frac{{3}}{{4}} - \frac{{2}}{{3}} + \frac{{1}}{{2}} - 1  \n= \frac{{50}}{{60}} - \frac{{48}}{{60}} + \frac{{45}}{{60}} - \frac{{40}}{{60}} + \frac{{30}}{{60}} - \frac{{60}}{{60}}  \n= -\frac{{23}}{{60}}  \n\n(3)  \n-5 + \frac{{1}}{{4}} - \bigl(-\frac{{5}}{{6}}\bigr) + \frac{{3}}{{2}} - \frac{{7}}{{12}}  \n= -5 + \frac{{1}}{{4}} + \frac{{5}}{{6}} + \frac{{3}}{{2}} - \frac{{7}}{{12}}  \n= -\frac{{60}}{{12}} + \frac{{3}}{{12}} + \frac{{10}}{{12}} + \frac{{18}}{{12}} - \frac{{7}}{{12}}  \n= -\frac{{36}}{{12}}  \n= -3  \n\n(4)  \n\frac{{11}}{{36}} + \bigl(-\frac{{1}}{{4}}\bigr) - \bigl(-3\bigr) + \frac{{7}}{{18}} + \bigl(-\frac{{2}}{{9}}\bigr)  \n= \frac{{11}}{{36}} - \frac{{9}}{{36}} + \frac{{108}}{{36}} + \frac{{14}}{{36}} - \frac{{8}}{{36}}  \n= \frac{{116}}{{36}}  \n= \frac{{29}}{{9}},
c399862d3b9d6b76c8436e924a68c45b,38,38,中学1年,正の数・負の数,正の数・負の数の加法，減法,34. 加法と減法の混じった式［改訂版 STEP演習　中学数学１ STEP B 問題34］  \n次の計算をしなさい。ただし、答えは分数で表すこと。  \n(1) 1.5－（－¼）－2.25  \n(2) －⅗＋（－0.8）－⁴/₁₅＋³/₅－（－1）  \n\n解答　(1) －½　(2) －¹⁷/₁₅  \n\n(1)  \n1.5－（－¼）－2.25  \n＝1.5＋¼－2.25  \n＝\frac{{15}}{{10}}＋\frac{{1}}{{4}}－\frac{{225}}{{100}}  \n＝\frac{{3}}{{2}}＋\frac{{1}}{{4}}－\frac{{9}}{{4}}  \n＝\frac{{6}}{{4}}＋\frac{{1}}{{4}}－\frac{{9}}{{4}}  \n＝－\frac{{2}}{{4}}  \n＝－\frac{{1}}{{2}}  \n\n(2)  \n－\frac{{5}}{{3}}＋（－0.8）－\frac{{4}}{{15}}＋\frac{{3}}{{5}}－（－1）  \n＝－\frac{{5}}{{3}}－0.8－\frac{{4}}{{15}}＋\frac{{3}}{{5}}＋1  \n＝－\frac{{5}}{{3}}－\frac{{8}}{{10}}－\frac{{4}}{{15}}＋\frac{{3}}{{5}}＋1  \n＝－\frac{{5}}{{3}}－\frac{{4}}{{5}}－\frac{{4}}{{15}}＋\frac{{3}}{{5}}＋1  \n＝－\frac{{25}}{{15}}－\frac{{12}}{{15}}－\frac{{4}}{{15}}＋\frac{{9}}{{15}}＋\frac{{15}}{{15}}  \n＝－\frac{{17}}{{15}}  \n\n注意　小数どうし、あるいは、小数と整数の部分を先に計算してから通分してもよい。,
c399862d3b9d6b76c8436e924a68c45b,39,40,中学1年,正の数・負の数,正の数・負の数の加法，減法,35. 加法と減法の混じった式[改訂版 STEP演習 中学数学1 ドリル35]  \n次の計算をしなさい。  \n(1) $(+8)+(-8)-3+6-(-5)$  \n(2) $-4-(-3)+7-9+(-2)$  \n(3) $1-2+3-4+5-6$  \n(4) $(-38)-25+(+55)-(-81)$  \n(5) $-78-(-49)-60+41-(+47)$  \n(6) $157+(-309)-73+(+241)$  \n(7) $3.25-(-1.26)-5.93+2.15$  \n(8) $-53.2+(+21.7)-4.3+0.8-30.5$  \n(9) $\bigl(-\frac{{8}}{{5}}\bigr)+\frac{{3}}{{4}}-\frac{{2}}{{3}}-\bigl(-\frac{{3}}{{2}}\bigr)$  \n(10) $\frac{{1}}{{4}}-\frac{{2}}{{3}}+\frac{{3}}{{8}}+(-\frac{{1}}{{2}})$  \n(11) $\frac{{1}}{{3}}+(-\frac{{5}}{{3}})+2-\frac{{2}}{{15}}-(-\frac{{1}}{{6}})$  \n(12) $\frac{{5}}{{24}}-3+(-\frac{{9}}{{16}})-(-\frac{{1}}{{12}})$  \n(13) $-4.2-\frac{{4}}{{5}}-(-9.5)$  \n(14) $\frac{{9}}{{2}}+(-0.05)-0.95-\frac{{11}}{{3}}$  \n\n解答  \n(1) $8$  \n(2) $-5$  \n(3) $-3$  \n(4) $73$  \n(5) $-95$  \n(6) $16$  \n(7) $0.73$  \n(8) $-65.5$  \n(9) $-\frac{{1}}{{60}}$  \n(10) $-\frac{{13}}{{24}}$  \n(11) $\frac{{7}}{{10}}$  \n(12) $-\frac{{157}}{{48}}$  \n(13) $\frac{{9}}{{2}}$  \n(14) $-\frac{{1}}{{6}}$  \n\n(1) $(+8)+(-8)-3+6-(-5)=8-8-3+6+5=8$  \n(2) $-4-(-3)+7-9+(-2)=-4+3+7-9-2=-5$  \n(3) $1-2+3-4+5-6=-3$  \n(4) $(-38)-25+(+55)-(-81)=-38-25+55+81=73$  \n(5) $-78-(-49)-60+41-(+47)=-78+49-60+41-47=-95$  \n(6) $157+(-309)-73+(+241)=157-309-73+241=16$  \n(7) $3.25-(-1.26)-5.93+2.15=3.25+1.26-5.93+2.15=0.73$  \n(8) $-53.2+(+21.7)-4.3+0.8-30.5=-53.2+21.7-4.3+0.8-30.5=-65.5$  \n(9) $\bigl(-\frac{{8}}{{5}}\bigr)+\frac{{3}}{{4}}-\frac{{2}}{{3}}-\bigl(-\frac{{3}}{{2}}\bigr)$  \n\quad $=-\frac{{8}}{{5}}+\frac{{3}}{{4}}-\frac{{2}}{{3}}+\frac{{3}}{{2}}$  \n\quad $=-\frac{{96}}{{60}}+\frac{{45}}{{60}}-\frac{{40}}{{60}}+\frac{{90}}{{60}}$  \n\quad $=-\frac{{1}}{{60}}$  \n\n-39- (10)  \n\frac{{1}}{{4}} - \frac{{2}}{{3}} + \frac{{3}}{{8}} + \bigl(-\frac{{1}}{{2}}\bigr)\n= \frac{{1}}{{4}} - \frac{{2}}{{3}} + \frac{{3}}{{8}} - \frac{{1}}{{2}}  \n= \frac{{6}}{{24}} - \frac{{16}}{{24}} + \frac{{9}}{{24}} - \frac{{12}}{{24}}  \n= -\frac{{13}}{{24}}  \n\n(11)  \n\frac{{1}}{{3}} + \bigl(-\frac{{5}}{{3}}\bigr) + 2 - \frac{{2}}{{15}} - \bigl(-\frac{{1}}{{6}}\bigr)\n= \frac{{1}}{{3}} - \frac{{5}}{{3}} + 2 - \frac{{2}}{{15}} + \frac{{1}}{{6}}  \n= \frac{{10}}{{30}} - \frac{{50}}{{30}} + \frac{{60}}{{30}} - \frac{{4}}{{30}} + \frac{{5}}{{30}}  \n= \frac{{21}}{{30}}  \n= \frac{{7}}{{10}}  \n\n(12)  \n\frac{{5}}{{24}} - 3 + \bigl(-\frac{{9}}{{16}}\bigr) - \bigl(-\frac{{1}}{{12}}\bigr)\n= \frac{{5}}{{24}} - 3 - \frac{{9}}{{16}} + \frac{{1}}{{12}}  \n= \frac{{10}}{{48}} - \frac{{144}}{{48}} - \frac{{27}}{{48}} + \frac{{4}}{{48}}  \n= -\frac{{157}}{{48}}  \n\n(13)  \n-4.2 \;-\;\frac{{4}}{{5}}\;-\;\bigl(-9.5\bigr)\n= -4.2 - \frac{{4}}{{5}} + 9.5  \n= -\frac{{42}}{{10}} - \frac{{4}}{{5}} + \frac{{95}}{{10}}  \n= -\frac{{42}}{{10}} - \frac{{8}}{{10}} + \frac{{95}}{{10}}  \n= \frac{{45}}{{10}}  \n= \frac{{9}}{{2}}  \n\n(14)  \n\frac{{9}}{{2}} + \bigl(-0.05\bigr) - 0.95 - \frac{{11}}{{3}}\n= \frac{{9}}{{2}} - 0.05 - 0.95 - \frac{{11}}{{3}}  \n= \frac{{9}}{{2}} - 1 - \frac{{11}}{{3}}  \n= \frac{{27}}{{6}} - \frac{{6}}{{6}} - \frac{{22}}{{6}}  \n= -\frac{{1}}{{6}},
